,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
194,141315,09/30/2019,29.0,45.0,0.0,1087.0,0.06807727690892364,0.0,0.377514,14351225.0,5417788.0,996088.0,690890.0,3908165.0,2.0,Illinois,0.06807727690892364
195,281319,09/30/2019,5.0,0.0,0.0,864.0,0.005787037037037037,0.0,0.669037,2457702.0,1644294.0,92321.0,88931.0,429988.0,2.0,Nebraska,0.005787037037037037
196,281339,09/30/2019,0.0,23.0,0.0,3152.0,0.007296954314720812,0.0,0.693634,1591509.0,1103925.0,181802.0,153362.0,975059.0,2.0,Nebraska,0.007296954314720812
197,341303,09/30/2019,18.0,0.0,0.0,697.0,0.02582496413199426,0.0,0.25297,7462902.0,1887890.0,1639362.0,781694.0,3450859.0,2.0,North Carolina,0.02582496413199426
198,493025,09/30/2019,537.0,1035.0,0.0,13908.0,0.11302847282139776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Virginia,0.11302847282139776
199,493030,09/30/2019,347.0,774.0,0.0,8743.0,0.12821685920164702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Virginia,0.12821685920164702
200,131311,09/30/2019,539.0,0.0,25.0,3300.0,0.1709090909090909,0.0,0.419722,11059870.0,4642071.0,3221101.0,1721178.0,4314805.0,2.0,Idaho,0.1709090909090909
201,191318,09/30/2019,28.0,114.0,0.0,3943.0,0.036013187927973624,0.0,0.284489,16664819.0,4740958.0,0.0,0.0,968062.0,2.0,Louisiana,0.036013187927973624
202,251307,09/30/2019,100.0,0.0,0.0,3116.0,0.03209242618741977,0.0,0.691833,2470877.0,1709434.0,210742.0,145798.0,2350287.0,2.0,Mississippi,0.03209242618741977
203,251312,09/30/2019,122.0,0.0,0.0,4112.0,0.029669260700389104,0.0,0.429209,2664068.0,1143442.0,352878.0,151458.0,1069400.0,2.0,Mississippi,0.029669260700389104
204,341307,09/30/2019,95.0,0.0,0.0,4186.0,0.022694696607740088,0.0,0.414085,7705681.0,3190807.0,637349.0,293491.0,3305639.0,1.0,North Carolina,0.022694696607740088
205,341317,09/30/2019,47.0,3.0,0.0,1830.0,0.0273224043715847,0.0,0.442207,2620863.0,1158964.0,42325.0,27340.0,2923166.0,1.0,North Carolina,0.0273224043715847
206,341322,09/30/2019,111.0,0.0,0.0,4659.0,0.023824855119124275,0.0,0.295577,6846162.0,2023568.0,220117.0,65062.0,1716303.0,2.0,North Carolina,0.023824855119124275
